ID,Family name,Title,Personal name,Age,Department/Class,Passenger/Crew,Citizenship,Position,Status,City,Adult/Minor,Sex
1697,CLARKE,Mr.,James,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1698,CLEGG,Mr.,Arthur,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1699,COLLINS,Mr.,James,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1700,COMERFORD,Mr.,Thomas,31,Victualling,Crew,British,First Waiter,,,Adult,Male
1701,CONNERTIN,Mr.,Thomas,,Victualling,Crew,British,Extra Third Cook,,,Adult,Male
1702,CONWAY,Mr.,Richard,,Victualling,Crew,British,First Waiter,,,Adult,Male
1703,COOPER,Mr.,Frederick,,Victualling,Crew,British,Fourth Baker,,,Adult,Male
1704,COWAN,Mr.,Alex,,Victualling,Crew,British,Lift Attendant,,,Adult,Male
1705,CRAIGIE,Mrs.,Margaret,40,Victualling,Crew,British,Stewardess,,,Adult,Female
1706,CRANSTON,Mr., George,,Victualling,Crew,British,Night Watchman,,,Adult,Male
1707,CRAWFORD,Mr.,Thomas,,Victualling,Crew,British,Third Butcher,,,Adult,Male
1708,CRITCHLEY,Mr.,David,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1709,CUMMINGS,Mr.,John,,Victualling,Crew,British,Scullion,,,Adult,Male
1710,CURRIE,Mr.,George,,Victualling,Crew,British,First Waiter,,,Adult,Male
1711,DANSON,Mr.,Richard,45,Victualling,Crew,British,Assistant Pantry Steward,,Birkenhead,Adult,Male
1712,DARCY,Mr.,John,,Victualling,Crew,British,First Waiter,,,Adult,Male
1713,DAVIES,Mr.,Charles,,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1714,DAVIES,Mr.,Fred,,Victualling,Crew,British,Ship's Printer,,,Adult,Male
1715,DAVIES,Mr.,Kenneth,,Victualling,Crew,British,Assistant Engineers' Mess Steward,,,Adult,Male
1716,DAWES,Mr.,Thomas George,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1717,DEINER,Mr.,Frederick,32,Victualling,Crew,British,First Waiter,,,Adult,Male
1718,DENTON,Mr.,Jonathan S.,47,Victualling,Crew,British,Barber,,,Adult,Male
1719,DEWHURST,Mrs.,Elizabeth Ross Morris,32,Victualling,Crew,British,Stewardess,,,Adult,Female
1720,DEWRANCE,Mr.,Sydney,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1721,DICKINSON,Mr.,John Faulkner,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1722,DIMMOND,Mr.,John,,Victualling,Crew,British,Scullion,,,Adult,Male
1723,DINGLEY,Mr.,H. J.,,Victualling,Crew,British,Waiter,,,Adult,Male
1724,DODWELL,Miss,Eleanor,26,Victualling,Crew,British,Stewardess,,,Adult,Female
1725,DRAPER,Mr.,Percy,30,Victualling,Crew,British,Second Purser,,,Adult,Male
1726,DRISCOLL,Mr.,Cornelius,20,Victualling,Crew,British,Third Waiter,,,Adult,Male
1727,DUNCAN,Mr.,Joseph,,Victualling,Crew,British,Assistant Cook,,,Adult,Male
1728,DUNCAN,Miss,Christina Campbell,36,Victualling,Crew,British,Stewardess,,,Adult,Female
1729,EASTWOOD,Mr.,William Henry,,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1730,EDGAR,Mr.,William Henry,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1731,EDWARDS,Mr.,Henry,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1732,EDWARDS,Mr.,Joseph,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1733,ENDERSON,Mrs.,Anna,45,Victualling,Crew,Norwegian,Matron,,,Adult,Female
1734,FERRIS,Mr.,John,,Victualling,Crew,British,Assistant Steward,,Fenit,Adult,Male
1735,FINUCANE,Mr.,Noel,24,Victualling,Crew,British,First Waiter,,,Adult,Male
1736,FLETCHER,Mr.,George,,Victualling,Crew,British,First Waiter,,,Adult,Male
1737,FLETCHER,Mr.,William S.,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1738,"FODEN (Foderic, Toder)",Mr.,Robert Ernest,,Victualling,Crew,British,Waiter,,,Adult,Male
1739,FORD,Mr.,Arthur Hugh,,Victualling,Crew,British,Extra Chief Steward,,,Adult,Male
1740,FOSTER,Mr.,John,,Victualling,Crew,British,First Waiter,,,Adult,Male
1741,FOULKES,Mrs.,Margaret Elizabeth (Margaret Elizabeth Hughes),42,Victualling,Crew,British,Stewardess,,,Adult,Female
1742,FRANCOM,Mr.,James,,Victualling,Crew,British,Extra Second Baker,,,Adult,Male
1743,FREEMAN,Mr.,Matthew,,Victualling,Crew,British,Waiter,,,Adult,Male
1744,GADD,Mr.,Lott,45,Victualling,Crew,British,Barber,,,Adult,Male
1745,GARDNER,Mr.,William George,45,Victualling,Crew,British,Second Waiter,,,Adult,Male
1746,GAUL,Mr.,Bart,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1747,GERAGHTY,Mr.,Martin,38,Victualling,Crew,British,Assistant Butcher,,,Adult,Male
1748,GERMAN,Mr.,Samuel Henry,,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1749,GIFTENBURG,Mr.,Anton,,Victualling,Crew,Dutch,Extra Third Baker,,,Adult,Male
1750,GILROY,Mr.,Charles Stuart,22,Victualling,Crew,British,Second Waiter,,,Adult,Male
1751,GLANCY,Mr.,James Wilson,,Victualling,Crew,British,Assistant Steward,,,Adult,Male
1752,GLOVER,Mr.,Edwin,,Victualling,Crew,British,Officers’ Mess Steward,,,Adult,Male
1753,GLOVER,Mr.,George Alfred,,Victualling,Crew,British,First Waiter,,,Adult,Male
1754,GODLEY,Mr.,Thomas G.,,Victualling,Crew,British,First Waiter,,,Adult,Male
1755,GORST,Mr.,Frederick William,,Victualling,Crew,British,First Waiter,,,Adult,Male
1756,GOUDER,Mr.,Charles Francis Vincent (Gontes Cloules),26,Victualling,Crew,British,Waiter,,,Adult,Male
1757,GOWAN,Mr.,G.,,Victualling,Crew,British,Waiter,,,Adult,Male
1758,GRAINGER,Mr.,Robert,,Victualling,Crew,British,Waiter,,,Adult,Male
1759,GRANT,Mr.,James,26,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1760,GRIENER,Mr.,Oscar,,Victualling,Crew,British,Roast Cook,,,Adult,Male
1761,GRIFFITH,Mr.,George,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1762,GRIFFITHS,Mr.,John Humphrey,38,Victualling,Crew,British,Chief Steward Third Class,,,Adult,Male
1763,GRISDALE,Mr.,Harry,26,Victualling,Crew,British,Library Steward,,,Adult,Male
1764,HAGEN,Mr.,Francis J.,30,Victualling,Crew,British,First Waiter,,,Adult,Male
1765,HALE,Miss,"Sarah Rachel Orr ""Sadie""",24,Victualling,Crew,British,Typist,,Belfast,Adult,Female
1766,HALL,Mr.,Edwin,,Victualling,Crew,British,Assistant Engineers' Mess Steward,,,Adult,Male
1767,HALLAM,Mr.,Ernest,38,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1768,HANDLIN,Mr.,David Cowell,,Victualling,Crew,British,Second Class Steward,,,Adult,Male
1769,HANNAH,Mr.,Thomas,,Victualling,Crew,British,Waiter,,,Adult,Male
1770,HARKNESS,Mr.,William Herbert,29,Victualling,Crew,British,Assistant Purser,,,Adult,Male
1771,HARRIES,Mr.,George Edward,,Victualling,Crew,British,Assistant Baker,,,Adult,Male
1772,HARRIS,Mr.,John Lewis,,Victualling,Crew,British,Assistant Butcher,,Birmingham,Adult,Male
1773,HARROD,Mr.,Alfred,,Victualling,Crew,British,Junior Assistant Purser,,,Adult,Male
1774,HAYBYRNE,Mr.,James Benedict,,Victualling,Crew,British,First Waiter,,,Adult,Male
1775,HEAP,Mr.,Harry,,Victualling,Crew,British,Boots Steward,,,Adult,Male
1776,HENDERSON,Mr.,John,31,Victualling,Crew,British,First Waiter,,,Adult,Male
1777,HENDRY,Mr.,William,,Victualling,Crew,British,First Waiter,,,Adult,Male
1778,HIGGINS,Mr.,John,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1779,HILTON,Mr.,George Percival,,Victualling,Crew,British,First Waiter,,,Adult,Male
1780,HINE,Mr.,John Benjamin,24,Victualling,Crew,British,Extra Vegetable Cook,,,Adult,Male
1781,HOLDEN,Mr.,James William,,Victualling,Crew,British,First Waiter,,,Adult,Male
1782,HOLMAN,Mr.,Frank Bowden,30,Victualling,Crew,British,Third Waiter,,,Adult,Male
1783,HOLTON,Master,Benjamin R. H.,16,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1784,HORRIGAN,Master,Cornelius,16,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1785,HOTCHKISS,Mr.,Charles,,Victualling,Crew,British,First Waiter,,,Adult,Male
1786,HOUGHTON,Mr.,Thomas Johnson,,Victualling,Crew,British,Smokeroom Barkeeper,,,Adult,Male
1787,HOWDLE,Mrs.,Jane Ellen (Jane Ellen Hughes),33,Victualling,Crew,British,Stewardess,,,Adult,Female
1788,HUGHES,Mr.,Edward,,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1789,HUGHES,Mr.,Thomas Owen ,,Victualling,Crew,British,Assistant Storekeeper,,,Adult,Male
1790,HUGHES,Mr.,William,,Victualling,Crew,British,Assistant Cook,,,Adult,Male
1791,HUGHES,Master,William Wilson,,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1792,HUGHES,Miss,Ellen,,Victualling,Crew,British,Stewardess,,,Adult,Female
1793,HULL,Mrs.,Margaret,,Victualling,Crew,British,Stewardess,,,Adult,Female
1794,HUTHER,Mr.,Edwin Arthur,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1795,IPSEN,Mr.,Owen Alfred,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1796,IRVINE,Miss,Catherine,30,Victualling,Crew,British,Stewardess,,,Adult,Female
1797,IVERSON,Mr.,Ambrose,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1798,JAMES,Mr.,Oswald,,Victualling,Crew,British,First Class Steward,,,Adult,Male
1799,JESSOP,Mr.,Robert Nelson,,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1800,JOHNSON,Mr.,James Andrew Santie,,Victualling,Crew,British,Assistant Engineers' Mess Steward,,,Adult,Male
1801,JONES,Mr.,John Frederick Valentine,54,Victualling,Crew,British,Chief Steward,,,Adult,Male
1802,JONES,Mr.,Alfred,,Victualling,Crew,British,Night Watchman,,,Adult,Male
1803,JONES,Mr.,Charles (Cann Cooper Lann),,Victualling,Crew,British,Second Butcher,,,Adult,Male
1804,JONES,Mr.,William,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1805,JONES,Miss,Mary Elizabeth,43,Victualling,Crew,British,Stewardess,,,Adult,Female
1806,JORGENSON,Mrs.,Karen,35,Victualling,Crew,Danish,Assistant Matron,,,Adult,Female
1807,JOYNSON,Mr.,Edgar H.,19,Victualling,Crew,British,Steward's Boy,,,Adult,Male
1808,KELLY,Mr.,Alfred Aloysius,,Victualling,Crew,British,Scullion,,,Adult,Male
1809,KENNEDY,Mr.,John,,Victualling,Crew,British,Extra Fourth Baker,,,Adult,Male
1810,KENRICK,Mr.,Henry,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1811,KENT,Mr.,John George,,Victualling,Crew,British,Lounge Steward,,,Adult,Male
1812,KEWLEY,Mr.,Ernest Alexander,38,Victualling,Crew,British,First Waiter,,,Adult,Male
1813,KIDD,Mr.,Frank,40,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1814,KINSHOTT,Mr.,William Henry,,Victualling,Crew,British,Waiter,,,Adult,Male
1815,KNIGHT,Mr.,Charles,65,Victualling,Crew,British,Night Watchman,,,Adult,Male
1816,KNILL,Mr.,George,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1817,KUPFENAGEL,Mr.,Alfred Felix C.,,Victualling,Crew,British,First Waiter,,,Adult,Male
1818,LAKE,Mr.,William,,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1819,LAMONT,Mr.,Charles,28,Victualling,Crew,British,Third Waiter,,,Adult,Male
1820,LAPPHANE,Mr.,Charles,19,Victualling,Crew,British,Third Waiter,,,Adult,Male
1821,LAWSON,Mr.,Percy,,Victualling,Crew,British,First Waiter,,,Adult,Male
1822,Le TOUZEL,Mr.,"Le TOUZEL, Mr. Sydney Gybbon",32,Victualling,Crew,British,First Waiter (Head Waiter),,,Adult,Male
1823,LEACH,Mr., John Neil,25,Victualling,Crew,British,Waiter,,Kingston,Adult,Male
1824,LEACH,Mr.,John F.,35,Victualling,Crew,British,Waiter,,,Adult,Male
1825,LEDGER,Mr.,James,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1826,LEDSON,Mr.,John,,Victualling,Crew,British,Extra Extra Second Baker,,,Adult,Male
1827,LEE,Mr.,Richard ,21,Victualling,Crew,British,First Waiter,,,Adult,Male
1828,LEITCH,Mrs.,M.,,Victualling,Crew,British,Matron,,,Adult,Female
1829,LEITH,Mr.,Robert,,Victualling,Crew,British,Telegraphist,,,Adult,Male
1830,LEWIS,Mr.,Fred,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1831,LIMBERG,Mr.,Ferdinand,,Victualling,Crew,Dutch,Confectioner,,Liverpool,Adult,Male
1832,LIVERMORE,Mr.,Vernon,,Victualling,Crew,British,First Waiter,,,Adult,Male
1833,MACHELL,Miss,Elizabeth,,Victualling,Crew,British,Stewardess,,,Adult,Female
1834,MacKENZIE,Mr.,Henry,,Victualling,Crew,British,Waiter,,,Adult,Male
1835,MacKENZIE (McKENZIE?),Mr.,Kenneth ,22,Victualling,Crew,British,Waiter,,Belfast,Adult,Male
1836,MacPHERSON,Mr.,John,,Victualling,Crew,British,Waiter,,,Adult,Male
1837,MARSHALL,Mr.,James,,Victualling,Crew,British,First Waiter,,,Adult,Male
1838,MATTHEWS,Mr.,Henry,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1839,MAYLOR,Mr.,George,,Victualling,Crew,British,Boots Steward,,,Adult,Male
1840,McALTEER,Mr.,Matthew,,Victualling,Crew,British,Vegetable Cook,,,Adult,Male
1841,McARTHUR,Mr.,William George,,Victualling,Crew,British,Assistant Cook,,,Adult,Male
1842,McCLELLAND,Mr.,David,,Victualling,Crew,British,Extra Extra Second Cook,,,Adult,Male
1843,McCLEOD,Mr.,William,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1844,McCONKEY,Mr.,Christopher Evans,42,Victualling,Crew,British,Second Waiter,,Liverpool  Ambrose Grove ,Adult,Male
1845,McCORMACK,Mr.,Donald,,Victualling,Crew,British,Assistant Telegraphist,,,Adult,Male
1846,McCORMACK,Miss,Margarita Christina ,34,Victualling,Crew,British,Stewardess,,,Adult,Female
1847,McCUBBIN,Mr.,James Alexander,62,Victualling,Crew,British,Purser,Widowed,Liverpool,Adult,Male
1848,McDONALD,Mr.,Charles,,Victualling,Crew,British,First Waiter,,,Adult,Male
1849,McFARLANE,Mr.,Malcolm John,,Victualling,Crew,British,First Waiter,,,Adult,Male
1850,McGREGOR,Miss,Agnes,43,Victualling,Crew,British,Stewardess,,,Adult,Female
1851,McIVER,Mr.,John,,Victualling,Crew,British,Assistant Steward (Waiter),,,Adult,Male
1852,McKENZIE,Mr.,Henry,,Victualling,Crew,British,Night Watchman,,,Adult,Male
1853,McLAUGLIN,Mr.,Joseph,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1854,McSANE,Mr.,Patrick,,Victualling,Crew,British,First Waiter,,,Adult,Male
1855,MILLS,Mr.,John,,Victualling,Crew,British,First Waiter,,,Adult,Male
1856,MITCHELL,Mr.,George,,Victualling,Crew,British,Ship's Printer,,,Adult,Male
1857,MITCHELL,Mr.,William,,Victualling,Crew,British,Second Linenkeeper,,,Adult,Male
1858,MOFFATT,Mr.,John Herbertson Bernstone Hyman,,Victualling,Crew,British,First Waiter,,,Adult,Male
1859,MORECROFT,Mrs.,Herbert (Fannie Jane Chamberlain),43,Victualling,Crew,British,Stewardess,,,Adult,Female
1860,MORROW,Miss,Harding,42,Victualling,Crew,British,Stewardess,,,Adult,Female
1861,MORSE,Mr.,Robert,40,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1862,MOSS,Mr.,John Barrow,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1863,MUDGE,Mr.,John,,Victualling,Crew,British,Night Watchman,,,Adult,Male
1864,MURPHY,Mr.,John Henry,32,Victualling,Crew,British,First Waiter,,,Adult,Male
1865,NEEMS,Mr.,William Francis,37,Victualling,Crew,British,First Waiter,Married,New Brighton,Adult,Male
1866,NEWBOLD,Mr.,Hubert H.,,Victualling,Crew,British,Cellarman,,,Adult,Male
1867,NEWPORT,Mr.,William,,Victualling,Crew,British,Smokeroom Steward,,,Adult,Male
1868,NICE,Mr.,Reginald Bertie S. ,,Victualling,Crew,British,Barber,,,Adult,Male
1869,NIEMANN,Mr.,Robert,,Victualling,Crew,British,Waiter,,,Adult,Male
1870,NIXON,Mr.,Harold,,Victualling,Crew,British,Storekeeper,,,Adult,Male
1871,NUSSBAUM,Mr.,Samuel,,Victualling,Crew,Swiss,Soup Cook,,,Adult,Male
1872,ORWIN,Mr.,Nicholas,,Victualling,Crew,British,"Deck Steward, Second Cabin",,,Adult,Male
1873,OSTERMAN,Mr.,Jacob,,Victualling,Crew,British,Waiter,,,Adult,Male
1874,OTTINO,Mr.,John,,Victualling,Crew,British,Larder Cook,,,Adult,Male
1875,OWEN,Mr.,Thomas,,Victualling,Crew,British,Linenkeeper,,,Adult,Male
1876,PARRY,Mr.,Frank,45,Victualling,Crew,British,Assistant Deck Steward,,,Adult,Male
1877,PEDERSON,Mr.,Johan Adolph ,,Victualling,Crew,British,Interpreter,,,Adult,Male
1878,PENKEYMAN,Mr.,Samuel J.,,Victualling,Crew,British,Pantry Steward,,,Adult,Male
1879,PENNY,Mr.,Algernon Percy,33,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1880,PERRY,Mr.,John,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1881,PHILLIPS,Miss,Mary,33,Victualling,Crew,British,Stewardess,,,Adult,Female
1882,PINKERTON,Mr.,Robert,,Victualling,Crew,British,Chief Baker,,Liverpool,Adult,Male
1883,POTTER,Mr.,Benjamin,,Victualling,Crew,British,Waiter,,,Adult,Male
1884,PRATT,Mr.,Richard,,Victualling,Crew,British,Grill Cook,,,Adult,Male
1885,PRICE,Mr.,C.,,Victualling,Crew,British,Waiter,,,Adult,Male
1886,PRINGLE,Mr.,Thomas,,Victualling,Crew,British,First Waiter,,,Adult,Male
1887,PROWSE,Mr.,Thomas,,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1888,QUINN,Mr.,Alfred,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1889,RANDALL,Mr.,Charles,53,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1890,REDMOND,Mr.,James,,Victualling,Crew,British,Vegetable Cook,,,Adult,Male
1891,REID,Mr.,Alfred,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1892,RICHARDSON,Miss,Annie,37,Victualling,Crew,British,Stewardess,,,Adult,Female
1893,RISTON,Mr.,Issac,,Victualling,Crew,British,First Waiter,,,Adult,Male
1894,ROACH,Mr.,John,,Victualling,Crew,British,First Waiter,,,Adult,Male
1895,ROBERTS,Mr.,John,19,Victualling,Crew,British,Assistant Engineers' Mess Steward,,,Adult,Male
1896,ROBERTS,Miss,Annie Jane,35,Victualling,Crew,British,Stewardess,,,Adult,Female
1897,RONNAN,Mr.,George,16,Victualling,Crew,British,Assistant Butcher,,,Minor,Male
1898,ROSE,Mr.,William,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1899,ROSS,Mr.,Henry,,Victualling,Crew,British,Barkeeper,,,Adult,Male
1900,ROURKE,Mr.,Stanley,21,Victualling,Crew,British,Lift Attendant,,,Adult,Male
1901,ROWBOTHAM,Mr.,Harold E. ,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1902,RUFFELS,Mr.,William Samuel,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1903,RUSHTON,Mr.,George,,Victualling,Crew,British,First Waiter,,,Adult,Male
1904,RUSSELL,Mr.,Frederick,,Victualling,Crew,British,First Waiter,,,Adult,Male
1905,RYLANDS,Mr.,William Deakin,,Victualling,Crew,British,First Waiter,,,Adult,Male
1906,SAULTRY,Mr.,William,,Victualling,Crew,British,Ship's Cook,,,Adult,Male
1907,SCANTLEBURY,Mr.,Samuel,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1908,SEPHTON,Mr.,William,,Victualling,Crew,British,Night Fireman's Cook,,,Adult,Male
1909,SETTLE,Mr.,Vincent,55,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1910,SEURRE,Mr.,Etienne Pierre,,Victualling,Crew,French,Chef,,,Adult,Male
1911,SHANN,Mr.,Sydney James,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1912,SHARP,Master,Philip Archibald,,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1913,SHAVLEY,Mr.,Gerald,,Victualling,Crew,British,Waiter,,,Adult,Male
1914,SHEIL,Mr.,Michael S.,32,Victualling,Crew,British,Saloon Steward,,,Adult,Male
1915,SHEVLAND,Mr.,John,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1916,SIMPSON,Mr.,Malcolm,34,Victualling,Crew,British,First Waiter,,,Adult,Male
1917,SKAY,Master,Edward,16,Victualling,Crew,British,Kitchen Porter,,,Minor,Male
1918,SLOANE,Mr.,Leonard Hanson,,Victualling,Crew,British,Junior Assistant Purser,,,Adult,Male
1919,SMITH,Mr.,Oliver Barrow,,Victualling,Crew,British,Ship's Cook,,,Adult,Male
1920,SMITH,Mr.,William,,Victualling,Crew,British,First Waiter,,,Adult,Male
1921,SPENDLEY,Mr.,David March,,Victualling,Crew,British,Waiter,,,Adult,Male
1922,STANLEY,Mr.,David H.,,Victualling,Crew,British,First Waiter,,,Adult,Male
1923,STANSFIELD,Mr.,Leslie,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1924,STARK,Mr.,Robert Lucas,,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1925,STEINBERG,Master,Arthur Valentine,,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1926,STEWART,Mr.,Thomas Edgar,23,Victualling,Crew,British,Assistant Steward,,,Adult,Male
1927,STRINGER,Mr.,Harry,26,Victualling,Crew,British,First Waiter,,,Adult,Male
1928,SUTTAN,Mr.,Nugent Moore,,Victualling,Crew,British,Pantry Steward,,,Adult,Male
1929,SUTTON,Mr.,Frank,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1930,SWIFT,Mr.,Edward,,Victualling,Crew,British,Third Cook,,,Adult,Male
1931,THOMAS,Mr.,William Stanford,44,Victualling,Crew,British,Second Cabin Cabin Bed Steward,,,Adult,Male
1932,THOMAS,Mr.,George Henry,,Victualling,Crew,British,Assistant Officers' Mess Steward,,,Adult,Male
1933,THOMAS,Mr.,John,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1934,THORN,Mr.,Alfred Richard,,Victualling,Crew,British,First Waiter,,,Adult,Male
1935,THORNLEY,Mr.,George,,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1936,ULGAR,Mr.,Jean,,Victualling,Crew,Spanish,Sauce Cook,,,Adult,Male
1937,Van HOECK,Mr.,Julius E. ,27,Victualling,Crew,Dutch,First Waiter,,,Adult,Male
1938,VARNEY,Mr.,John,,Victualling,Crew,British,Waiter,,,Adult,Male
1939,VERDIN,Mr.,Francis,,Victualling,Crew,British,Sculleryman,,,Adult,Male
1940,WALLACE,Mr.,James,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1941,WEIGH,Mr.,Edward ,,Victualling,Crew,British,Waiter,,,Adult,Male
1942,WEIR,Mrs.,Margaret,51,Victualling,Crew,British,Stewardess,,,Adult,Female
1943,WHALLEY,Mr.,Leslie,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1944,WIGGINS,Mr.,William,23,Victualling,Crew,British,Deck Steward,,,Adult,Male
1945,WILKINSON,Mr.,Mr. James,,Victualling,Crew,British,Engineers’ Mess Steward,,,Adult,Male
1946,WILLIAMS,Mr.,John,,Victualling,Crew,British,Third Waiter,,,Adult,Male
1947,WILLIAMS,Mr.,Mr. Harold,,Victualling,Crew,British,Second Waiter,,,Adult,Male
1948,WILLIAMS,Mr.,Robert,,Victualling,Crew,British,Night Watchman,,,Adult,Male
1949,WILLIAMS,Mr.,Robert Neptune,,Victualling,Crew,British,First Waiter,,,Adult,Male
1950,WILLIAMS,Mr.,William H.,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1951,WILMIN,Mr.,William,,Victualling,Crew,British,Pantry Steward,,,Adult,Male
1952,WILSON,Mr.,Robert,,Victualling,Crew,British,First Waiter,,,Adult,Male
1953,WISEMAN,Mr.,James,,Victualling,Crew,British,Second Baker,,,Adult,Male
1954,WOOD,Mr.,Walter,31,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1955,WOOD,Mr.,Henry Edward,35,Victualling,Crew,British,Assistant Pantry Steward,,,Adult,Male
1956,WOOD,Mr.,Alfred,,Victualling,Crew,British,Saloon Cabin Bed Steward,,,Adult,Male
1957,WOOD,Mr.,Wallace Edkin,,Victualling,Crew,British,"Barkeeper, Smokeroom Second Cabin",,,Adult,Male
1958,WRIGHT,Master,Harold Joseph,,Victualling,Crew,British,Steward's Boy,,,Minor,Male
1959,WYNNE,Master,George,16,Victualling,Crew,British,Assistant Cook,,Liverpool,Minor,Male
1960,WYNNE,Mr.,Joseph Dominic,37,Victualling,Crew,British,Sculleryman,,Liverpool,Adult,Male
